,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$1,526,085,089",$130.37,11705800,Low Vol,0.13%,0.78%,7.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$56,132,523",$2.64,21262380,Low Vol,-0.10%,3.13%,-2.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$50,595,569",$0.006472,"7,817,889,792 *",Low Vol,0.50%,1.51%,5.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$3,944,891",$0.194251,20308182,Low Vol,0.70%,0.46%,3.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NMC Namecoin,NMC,"$3,927,494",$0.593184,6621043,Low Vol,-0.08%,0.65%,2.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,FTC Feathercoin,FTC,"$2,133,924",$0.131674,16206150,Low Vol,0.64%,0.11%,-1.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,NVC Novacoin,NVC,"$1,416,042",$3.57,396124,Low Vol,0.14%,1.18%,-0.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XPM Primecoin,XPM,"$722,530",$0.345481,2091378,Low Vol,2.72%,9.21%,-30.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,TRC Terracoin,TRC,"$668,635",$0.178607,3743610,Low Vol,-0.47%,-3.51%,10.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,DVC Devcoin,DVC,"$255,263",$0.000048,5291870208,Low Vol,0.14%,-3.08%,4.03%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,CBX Bullion,CBX,"$250,854",$0.324105,773991,Low Vol,0.40%,1.87%,-5.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,IFC Infinitecoin,IFC,"$169,691",$0.000002,77248724992,Low Vol,4.69%,7.56%,-22.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,DGC Digitalcoin,DGC,"$149,716",$0.017479,8565631,Low Vol,3.07%,-0.45%,-14.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,MEC Megacoin,MEC,"$143,502",$0.007821,18348500,Low Vol,0.14%,-5.99%,29.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,GLC GoldCoin,GLC,"$138,116",$0.005163,26752910,Low Vol,-0.35%,5.54%,18.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,FRC Freicoin,FRC,"$125,808",$0.004693,26805864,Low Vol,0.14%,-10.85%,-28.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,ANC Anoncoin,ANC,"$125,017",$0.286805,435895,Low Vol,0.14%,21.42%,75.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,IXC Ixcoin,IXC,"$119,896",$0.007770,"15,430,514 *",Low Vol,0.14%,-12.92%,13.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,WDC WorldCoin,WDC,"$93,789",$0.004550,20613284,Low Vol,4.19%,1.94%,2.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,MNC Mincoin,MNC,"$78,094",$0.059188,1319421,Low Vol,3.33%,2.12%,10.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,ZET Zetacoin,ZET,"$77,216",$0.000631,122372848,Low Vol,1.75%,-3.89%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,QRK Quark,QRK,"$41,557",$0.000198,209711616,Low Vol,-0.73%,-7.62%,-24.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,YAC Yacoin,YAC,"$39,322",$0.005606,7014422,Low Vol,-9.66%,-1.52%,-12.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,MEM Memecoin,MEM,"$31,907",$0.000899,35482552,Low Vol,-1.87%,-25.39%,-79.19%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,FST Fastcoin,FST,"$29,831",$0.001185,25172340,Low Vol,-2.84%,0.24%,-30.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,BQC BBQCoin,BQC,"$25,929",$0.001069,24254250,Low Vol,0.14%,0.23%,-35.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,XNC XenCoin,XNC,"$25,061",$0.000134,186855296,Low Vol,-0.71%,0.37%,-17.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,CNC CHNCoin,CNC,"$23,991",$0.004563,5257698,Low Vol,1.11%,13.78%,-46.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,PXC Phoenixcoin,PXC,"$16,327",$0.004701,3472950,Low Vol,0.16%,-8.40%,-23.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,ALF AlphaCoin,ALF,"$11,954",$0.000798,14982350,Low Vol,0.39%,1.22%,-30.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,FRK Franko,FRK,"$10,800",$0.194251,55597,Low Vol,0.14%,-2.60%,-40.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,LKY Luckycoin,LKY,"$9,709",$0.001488,6527016,Low Vol,0.14%,-3.44%,-8.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,BTE Bytecoin,BTE,"$9,375",$0.009933,943800,Low Vol,0.14%,-20.84%,6.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,BTB BitBar,BTB,"$8,786",$1.54,5721,Low Vol,0.03%,-0.82%,66.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,EZC EZCoin,EZC,"$7,858",$0.000901,8717049,Low Vol,-0.07%,-19.80%,-30.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,DBL Doubloons,DBL,"$7,550",$0.010872,694392,Low Vol,-0.07%,6.37%,-7.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,KGC Krugercoin,KGC,"$6,921",$0.000488,14194162,Low Vol,4.86%,30.73%,5.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,JKC Junkcoin,JKC,"$5,132",$0.000674,7613850,Low Vol,-0.07%,6.92%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,BTG Bitgem,BTG,"$4,600",$0.227262,20239,Low Vol,0.14%,2.13%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,CRC CraftCoin,CRC,"$4,263",$0.035985,118472,Low Vol,0.14%,11.01%,48.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,ARG Argentum,ARG,"$3,899",$0.009975,390924,Low Vol,0.14%,-20.97%,-42.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,CSC CasinoCoin,CSC,"$3,637",$0.001369,"2,656,830 *",Low Vol,0.14%,-1.34%,-15.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,EMD Emerald Crypto,EMD,"$3,340",$0.001507,2216020,Low Vol,0.14%,12.06%,-14.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,NBL Nibble,NBL,"$3,054",$0.003086,989654,Low Vol,0.14%,1.12%,12.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,GLC GlobalCoin,GLC,"$3,033",$0.000196,15508700,Low Vol,0.14%,6.45%,-44.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
45,46,SBC StableCoin,SBC,"$2,627",$0.000489,5374205,Low Vol,-0.57%,2.29%,-21.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
46,47,GIL GIL,GIL,"$2,304",$0.000717,3212740,Low Vol,0.14%,2.26%,-14.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
47,48,HYC Hypercoin,HYC,"$2,014",$0.003920,513625,Low Vol,0.14%,-32.66%,-19.35%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
48,49,SPT Spots,SPT,"$1,991",$0.001634,1218973,Low Vol,2.37%,-33.58%,-53.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
49,50,ELC Elacoin,ELC,"$1,342",$0.058667,22883,Low Vol,0.14%,-33.35%,3.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
50,51,NRB Noirbits,NRB,$935,$0.001558,599980,Low Vol,0.14%,-4.61%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
