,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$5,220,786,278",$389.55,13402225,"$5,914,569",-0.49%,-0.50%,4.48%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$143,471,825",$0.004949,"28,989,252,282 *","$55,748",-0.04%,-0.32%,2.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$131,843,300",$3.99,33052206,"$1,576,335",-0.26%,-1.73%,4.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BTS BitShares,BTS,"$47,045,918",$0.023524,"1,999,883,512 *","$471,716",-2.03%,-4.61%,-13.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,NXT Nxt,NXT,"$23,104,312",$0.023104,"999,997,096 *","$56,052",-1.53%,-0.30%,-6.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$22,993,775",$0.000244,94420663777,"$295,933",0.40%,-5.45%,-15.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,PPC Peercoin,PPC,"$22,370,116",$1.03,21819409,"$155,871",-0.46%,-0.14%,-2.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XCP Counterparty,XCP,"$11,742,394",$4.44,"2,647,446 *","$29,536",-1.35%,4.49%,15.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,DASH Dash,DASH,"$10,799,823",$2.27,4766453,"$41,570",-0.62%,-0.61%,6.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$10,605,895",$0.023436,"452,552,412 *","$3,228",-1.93%,-6.22%,17.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,NMC Namecoin,NMC,"$10,585,434",$1.05,10085400,"$76,370",-0.18%,0.33%,-1.27%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,USNBT NuBits,USNBT,"$6,283,652",$1.00,"6,280,455 *","$56,036",-0.83%,-0.10%,0.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,CANN CannabisCoin,CANN,"$5,288,582",$0.057215,92432970,"$170,813",-5.69%,2.81%,413.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,PTS BitShares PTS,PTS,"$4,956,012",$2.81,"1,761,238 *","$36,974",0.49%,-5.35%,-2.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,XMR  Monero,XMR,"$4,105,862",$0.994436,4128836,"$47,858",-0.93%,3.00%,-7.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,BLK  BlackCoin,BLK,"$2,958,953",$0.039614,"74,695,198 *","$11,534",-0.32%,-4.09%,-9.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,XLM  Stellar,XLM,"$2,906,890",$0.002023,"1,437,256,300 *","$18,945",-0.89%,-1.87%,-7.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,UNITY SuperNET,UNITY,"$2,887,856",$3.54,"816,061 *","$2,080",-2.32%,-2.87%,-19.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
