,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$5,808,862,089",$460.50,12614275,"$10,241,411",0.18%,0.07%,-0.52%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$317,256,245",$11.64,27248504,"$5,093,425",-0.13%,4.69%,-11.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$64,471,699",$0.008247,"7,817,889,792 *","$95,708",0.25%,-0.49%,-14.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$39,686,572",$1.86,21289340,"$65,902",-0.13%,-0.05%,-7.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$31,183,528",$0.000460,67799293952,"$701,008",0.36%,-1.14%,-14.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NXT Nxt,NXT,"$28,436,584",$0.028437,"999,997,120 *","$25,313",-1.64%,-1.70%,2.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,OMNI Omni,OMNI,"$23,182,321",$37.42,"619,478 *","$3,752",0.18%,0.53%,-10.01%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,AUR Auroracoin,AUR,"$19,809,789",$1.86,10670626,"$53,958",-1.37%,-8.26%,-11.35%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NMC Namecoin,NMC,"$16,532,305",$1.96,8445382,"$56,958",-0.13%,0.34%,-14.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,PTS BitShares PTS,PTS,"$7,743,858",$4.91,"1,578,476 *","$72,548",1.19%,1.89%,-17.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
