,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$10,529,617,907",$672.78,15650825,"$277,084,992",-1.44%,11.81%,16.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$1,274,610,934",$15.74,80959984,"$38,210,312",0.67%,11.54%,13.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$246,401,070",$5.33,46198076,"$13,753,186",-1.43%,6.60%,9.92%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XRP XRP,XRP,"$204,052,108",$0.005852,"34,868,679,462 *","$1,133,543",-0.44%,1.73%,1.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DAO The DAO,DAO,"$173,670,355",$0.148085,"1,172,775,159 *","$3,211,204",2.07%,9.48%,13.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DASH Dash,DASH,"$49,901,721",$7.66,6517874,"$897,877",-0.21%,-2.42%,-0.40%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,LSK Lisk,LSK,"$42,187,071",$0.421871,"100,000,000 *","$4,868,900",0.21%,-5.40%,-13.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DOGE Dogecoin,DOGE,"$28,298,567",$0.000270,104727587566,"$595,447",-0.64%,6.39%,14.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,MAID MaidSafeCoin,MAID,"$23,562,811",$0.052066,"452,552,412 *","$614,155",-0.18%,-7.14%,-15.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,DGD DigixDAO,DGD,"$22,313,843",$11.16,"2,000,000 *","$71,030",-2.59%,3.82%,12.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,STEEM Steem,STEEM,"$20,207,265",$0.376407,"53,684,570 *","$5,807",-9.67%,-1.92%,3.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XEM NEM,XEM,"$18,843,683",$0.002094,"8,999,999,999 *","$74,584",-1.12%,6.81%,4.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XMR Monero,XMR,"$15,189,361",$1.25,12131097,"$285,841",-0.45%,9.02%,25.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,TIPS FedoraCoin,TIPS,"$10,946,667",$0.000026,425492829556,"$8,084",-0.30%,4.93%,-6.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
