,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$153,725,486,067",$8673.22,17724162,"$26,677,970,091",0.48%,7.64%,8.00%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$28,371,943,145",$267.07,106234249,"$9,664,267,731",0.56%,5.92%,4.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$17,200,982,210",$0.408413,"42,116,677,673 *","$1,848,938,650",0.48%,5.56%,0.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,BCH Bitcoin Cash,BCH,"$7,706,274,017",$432.84,17803950,"$2,311,867,234",0.55%,6.40%,4.41%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,LTC Litecoin,LTC,"$6,902,346,395",$111.42,61949676,"$5,168,378,349",0.83%,8.20%,18.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,EOS EOS,EOS,"$6,309,219,233",$6.91,"913,260,389 *","$2,843,299,025",1.07%,7.80%,8.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,BNB Binance Coin,BNB,"$4,814,769,248",$34.10,"141,175,490 *","$611,208,604",-1.35%,-2.14%,17.62%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,USDT Tether,USDT,"$3,092,734,490",$1.01,"3,062,545,090 *","$21,971,964,413",0.15%,0.57%,0.35%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XLM Stellar,XLM,"$2,569,365,016",$0.133135,"19,298,944,923 *","$400,434,268",0.89%,5.87%,-4.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,ADA Cardano,ADA,"$2,230,096,452",$0.086014,25927070538,"$111,190,329",0.84%,6.87%,1.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,TRX TRON,TRX,"$2,095,788,311",$0.031430,66682072191,"$1,145,964,556",0.28%,11.73%,9.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,BSV Bitcoin SV,BSV,"$1,888,474,994",$106.08,17801636,"$395,277,784",-0.99%,14.37%,64.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,XMR Monero,XMR,"$1,564,370,682",$92.00,17004919,"$78,729,256",0.47%,5.77%,4.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,DASH Dash,DASH,"$1,435,374,453",$162.60,8827639,"$959,012,638",0.03%,4.13%,-0.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,MIOTA IOTA,MIOTA,"$1,140,996,816",$0.410500,"2,779,530,283 *","$29,678,442",0.84%,6.67%,-0.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,XTZ Tezos,XTZ,"$1,102,824,937",$1.67,"662,350,128 *","$5,990,545",0.90%,6.03%,-6.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,ATOM Cosmos,ATOM,"$859,734,893",$4.51,"190,688,439 *","$49,349,632",0.26%,2.42%,-7.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,ETC Ethereum Classic,ETC,"$848,537,728",$7.66,110751478,"$626,354,051",0.50%,4.97%,-0.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,XEM NEM,XEM,"$791,940,062",$0.087993,"8,999,999,999 *","$25,678,003",1.27%,5.49%,-4.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
