,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$8,451,229,252",$682.90,12375500,"$39,311,440",-0.06%,1.90%,-17.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$465,932,119",$18.22,25575454,"$5,744,232",-0.58%,1.27%,-18.53%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$135,951,310",$0.017390,"7,817,889,792 *","$64,662",-0.04%,0.00%,-19.43%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,PPC Peercoin,PPC,"$98,911,680",$4.68,21128646,"$673,537",0.07%,1.38%,-19.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DOGE Dogecoin,DOGE,"$60,542,522",$0.001291,46906470400,"$2,538,172",1.63%,19.60%,-0.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,NXT Nxt,NXT,"$48,927,825",$0.048928,"999,998,016 *","$69,052",1.25%,6.23%,-27.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,OMNI Omni,OMNI,"$38,623,691",$62.35,"619,478 *","$6,078",-0.63%,0.46%,-26.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NMC Namecoin,NMC,"$34,226,582",$4.28,7991943,"$561,370",-0.35%,0.95%,-21.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,QRK Quark,QRK,"$19,774,658",$0.079890,247523968,"$210,568",-1.33%,8.72%,-22.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,PTS BitShares PTS,PTS,"$16,778,317",$11.60,"1,446,972 *","$99,468",1.31%,11.02%,-17.12%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MEC Megacoin,MEC,"$11,582,569",$0.524035,22102676,"$77,917",-0.23%,10.59%,-16.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,XPM Primecoin,XPM,"$10,231,020",$2.34,4364750,"$145,406",-0.05%,4.86%,-22.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,IFC Infinitecoin,IFC,"$9,025,789",$0.000100,90087727104,"$39,081",5.85%,?,-6.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,WDC WorldCoin,WDC,"$7,197,880",$0.163634,43987680,"$605,894",-2.65%,-7.37%,-49.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,VTC Vertcoin,VTC,"$6,987,057",$4.30,1623200,"$493,625",2.05%,24.80%,583.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,NVC Novacoin,NVC,"$6,916,244",$9.89,699417,"$71,015",0.16%,2.63%,-22.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,FTC Feathercoin,FTC,"$6,701,452",$0.204519,32766850,"$50,878",0.27%,3.65%,-29.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,YBC YbCoin,YBC,"$3,501,582",$3.41,"1,025,440 *","$11,330",-0.66%,-30.96%,-13.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,TIX Tickets,TIX,"$3,038,606",$0.000045,66876280832,"$1,461",-0.52%,-1.25%,-20.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,DVC Devcoin,DVC,"$2,604,690",$0.000416,6264370176,"$10,825",-2.62%,3.88%,-23.11%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,DGC Digitalcoin,DGC,"$2,542,878",$0.193733,13125709,"$26,776",-1.76%,-1.41%,-27.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,ZET Zetacoin,ZET,"$2,479,196",$0.015492,160034352,"$8,950",0.46%,-2.09%,-24.64%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,APC Applecoin,APC,"$1,927,589",$0.132952,"14,498,336 *","$100,823",-0.08%,?,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,UNO Unobtanium,UNO,"$1,907,090",$12.76,149428,"$409,228",3.57%,6.55%,208.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,NET NetCoin,NET,"$1,813,595",$0.008229,220397312,"$10,086",-1.11%,0.95%,-29.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,ANC Anoncoin,ANC,"$1,782,876",$2.46,723665,"$19,263",-2.98%,6.09%,-25.33%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,MOON Mooncoin,MOON,"$1,667,100",$0.000062,26733950976,"$80,559",-9.46%,-16.03%,-7.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,MEOW Kittehcoin,MEOW,"$1,610,467",$0.000260,6201945088,"$50,948",-0.78%,-9.37%,-34.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,IXC Ixcoin,IXC,"$1,391,563",$0.076814,"18,115,922 *","$1,765",-0.10%,-2.85%,-27.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,CLR Copperlark,CLR,"$1,322,276",$0.212177,6231949,$518,-0.03%,7.31%,-32.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,PRT Particle,PRT,"$1,227,578",$0.001750,701559616,"$4,657",5.75%,36.41%,-7.89%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,TIPS FedoraCoin,TIPS,"$1,160,838",$0.000009,127156871168,"$40,779",1.64%,9.95%,-10.98%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,TRC Terracoin,TRC,"$1,156,183",$0.223881,5164270,"$3,873",-2.00%,-4.03%,-31.44%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,SRC SecureCoin,SRC,"$1,014,260",$0.851767,1190771,"$16,962",-0.48%,9.67%,-21.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
34,35,EAC EarthCoin,EAC,"$972,754",$0.000799,1217577600,"$23,366",-1.25%,2.55%,-50.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
35,36,TAG TagCoin,TAG,"$903,316",$1.07,841790,"$20,814",-0.41%,8.62%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
36,37,LEAF LeafCoin,LEAF,"$804,080",$0.000095,8427627008,"$11,779",-4.42%,-5.76%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
37,38,BQC BBQCoin,BQC,"$770,566",$0.024321,31682858,"$2,728",16.79%,14.63%,-10.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
38,39,LOT LottoCoin,LOT,"$753,853",$0.000116,6493531136,"$30,313",-0.26%,-3.77%,-28.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
39,40,CBX Bullion,CBX,"$740,408",$0.786939,940871,"$13,620",-4.45%,4.40%,-9.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
40,41,SXC Sexcoin,SXC,"$626,405",$0.010571,59255724,"$8,682",-3.16%,-8.12%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
41,42,GLC GoldCoin,GLC,"$600,571",$0.020233,29683040,"$2,236",-3.95%,-0.12%,-27.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
42,43,FZ Frozen,FZ,"$536,723",$0.095741,5606012,"$1,912",-1.23%,-2.89%,-11.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
43,44,NOBL NobleCoin,NOBL,"$517,298",$0.000963,537235008,"$23,229",-3.94%,-1.11%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
44,45,BTB BitBar,BTB,"$475,697",$49.23,9663,$951,-0.86%,2.64%,-26.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
45,46,DGB DigiByte,DGB,"$434,202",$0.000924,469728000,"$10,833",-2.06%,-6.11%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
46,47,MMC Memorycoin,MMC,"$434,046",$0.110562,3925833,"$5,610",7.62%,-7.03%,-40.75%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
47,48,VEL VelocityCoin,VEL,"$398,428",$0.008788,45340048,"$1,452",1.33%,?,-11.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
48,49,JKC Junkcoin,JKC,"$371,266",$0.036275,10234750,"$3,275",-0.72%,18.00%,7.61%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
49,50,RED RedCoin,RED,"$366,590",$0.010787,33983928,$619,-0.61%,7.16%,-24.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
50,51,FLO FLO,FLO,"$349,404",$0.008611,40575400,"$1,341",-0.71%,-10.41%,-16.50%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
51,52,ASC AsicCoin,ASC,"$333,849",$0.000777,429667264,"$4,060",5.06%,20.66%,-31.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
52,53,FST Fastcoin,FST,"$330,663",$0.005718,57826716,"$11,849",-1.93%,-5.61%,-43.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
53,54,CON Coino,CON,"$330,203",$0.067402,4898989,"$5,370",38.26%,18.91%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
54,55,QQC QQCoin,QQC,"$293,000",$0.018460,15872009,"$13,710",-0.67%,17.18%,38.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
55,56,SMC SmartCoin,SMC,"$275,708",$0.122861,2244070,"$18,525",0.30%,-23.08%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
56,57,USDE USDe,USDE,"$272,876",$0.001086,251310848,"$12,861",-0.40%,-5.70%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
57,58,DEM Deutsche eMark,DEM,"$272,646",$0.062827,4339650,"$1,651",-0.31%,-3.12%,-29.81%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
58,59,CAT Catcoin,CAT,"$272,129",$0.247210,1100800,"$2,928",0.56%,-4.01%,-38.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
59,60,KARMA Karmacoin,KARMA,"$246,976",$0.000027,9041439744,"$57,408",-29.54%,-19.82%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
60,61,DTC Datacoin,DTC,"$232,052",$0.153120,1515494,"$1,490",-10.21%,4.01%,-32.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
61,62,PHS Philosopher S...,PHS,"$218,670",$0.127641,"1,713,167 *","$1,349",4.40%,24.90%,-7.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
62,63,GDC GrandCoin,GDC,"$210,420",$0.000628,334920992,"$4,135",-0.04%,-1.84%,-30.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
63,64,KDC KlondikeCoin,KDC,"$206,425",$0.048668,4241468,"$7,406",1.16%,-8.46%,-45.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
64,65,FRK Franko,FRK,"$202,238",$1.83,110502,"$2,499",-2.01%,-20.49%,-40.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
65,66,BTE Bytecoin,BTE,"$195,139",$0.096289,2026596,"$1,153",8.30%,9.41%,-26.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
66,67,HBN HoboNickels,HBN,"$182,673",$0.062779,2909787,$790,-1.69%,-1.71%,-5.35%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
