,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$9,646,839,252",$608.63,15849996,"$97,942,912",0.20%,1.70%,5.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$977,119,977",$11.68,83658124,"$7,220,547",0.07%,-0.45%,6.63%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$210,268,943",$0.005954,"35,316,813,001 *","$800,373",0.20%,-0.29%,-0.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$190,349,766",$4.01,47416279,"$4,834,061",0.02%,3.14%,6.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XMR Monero,XMR,"$171,660,600",$13.39,12820842,"$31,169,884",-0.05%,20.14%,51.52%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,ETC Ethereum Classic,ETC,"$121,859,209",$1.46,83623733,"$3,690,743",1.61%,8.30%,11.54%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,STEEM Steem,STEEM,"$110,210,811",$0.823902,"133,766,911 *","$80,506",0.43%,-0.03%,6.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,DASH Dash,DASH,"$76,412,752",$11.39,6711170,"$966,253",-0.16%,1.79%,-9.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XEM NEM,XEM,"$50,820,170",$0.005647,"8,999,999,999 *","$114,152",-1.03%,-1.35%,-3.89%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID MaidSafeCoin,MAID,"$39,937,472",$0.088249,"452,552,412 *","$956,501",-0.05%,-6.99%,-17.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,DOGE Dogecoin,DOGE,"$24,926,706",$0.000235,105889459087,"$290,452",0.17%,-0.22%,3.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,FCT Factom,FCT,"$24,753,104",$2.83,"8,753,219 *","$2,721,863",3.59%,1.57%,-11.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,LSK Lisk,LSK,"$24,339,278",$0.243393,"100,000,000 *","$509,761",0.09%,-0.68%,-4.59%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,DGD DigixDAO,DGD,"$21,027,498",$10.51,"2,000,000 *","$35,585",0.11%,-0.19%,-6.38%,Add to Watchlist  Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,NXT Nxt,NXT,"$19,938,597",$0.019959,"998,999,994 *","$331,961",0.67%,-6.35%,-10.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,EMC Emercoin,EMC,"$16,733,495",$0.435590,38415722,"$57,427",-0.21%,-1.20%,15.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,WAVES Waves,WAVES,"$16,563,907",$0.165639,"100,000,000 *","$28,552",-0.08%,0.68%,6.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,BTS BitShares,BTS,"$13,918,240",$0.005409,"2,573,150,000 *","$591,831",0.01%,3.63%,0.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
