,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$48,471,351,909",$2958.11,16385912,"$1,752,400,000",0.27%,1.80%,17.09%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$31,473,955,353",$340.61,92404974,"$1,373,215,104",-0.92%,0.85%,37.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$10,453,873,065",$0.272759,"38,326,381,283 *","$114,566,104",0.06%,3.92%,-7.91%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,ETC Ethereum Classic,ETC,"$1,995,251,220",$21.57,92512596,"$415,109,152",0.04%,15.64%,25.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XEM NEM,XEM,"$1,962,153,643",$0.218017,"8,999,999,999 *","$17,539,536",0.94%,7.84%,0.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,LTC Litecoin,LTC,"$1,710,729,366",$33.22,51502782,"$406,218,496",0.32%,9.20%,17.32%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$1,385,073,979",$188.27,7356917,"$155,786,400",-0.83%,23.15%,31.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,BTS BitShares,BTS,"$1,020,271,205",$0.392043,"2,602,450,000 *","$352,319,744",5.17%,6.36%,249.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XMR Monero,XMR,"$857,729,833",$58.70,14611783,"$15,485,158",1.28%,12.50%,35.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,STRAT Stratis,STRAT,"$856,339,118",$8.70,"98,420,777 *","$40,501,028",0.05%,22.29%,-16.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,WAVES Waves,WAVES,"$632,091,331",$6.32,"100,000,000 *","$2,939,819",1.23%,9.69%,18.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,BCN Bytecoin,BCN,"$622,202,239",$0.003400,183007097582,"$2,610,573",0.14%,-4.09%,29.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,STEEM Steem,STEEM,"$574,412,945",$2.45,"234,063,327 *","$7,880,467",6.48%,6.05%,83.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,ZEC Zcash,ZEC,"$497,822,473",$331.10,1503544,"$38,020,260",2.31%,2.09%,38.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,GNT Golem,GNT,"$476,921,216",$0.575122,"829,252,000 *","$11,202,525",-0.59%,-3.02%,19.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,XLM Stellar,XLM,"$443,769,933",$0.045915,"9,665,007,423 *","$18,273,598",1.02%,7.71%,15.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,LSK Lisk,LSK,"$423,160,536",$3.91,"108,186,185 *","$24,804,272",2.28%,3.56%,173.82%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,SC Siacoin,SC,"$408,715,516",$0.015240,26818907295,"$28,378,560",-0.16%,-4.11%,3.59%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,DOGE Dogecoin,DOGE,"$395,265,629",$0.003601,109757989706,"$40,179,476",1.25%,8.64%,11.71%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,REP Augur,REP,"$371,533,115",$33.78,"11,000,000 *","$4,817,659",0.98%,-0.04%,17.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,BCC BitConnect,BCC,"$354,889,443",$53.00,6695580,"$1,762,109",0.83%,-2.40%,106.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,GNO Gnosis,GNO,"$298,429,118",$270.17,"1,104,590 *","$1,722,235",-0.96%,3.49%,2.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,DGB DigiByte,DGB,"$283,792,074",$0.032875,8632362297,"$64,531,956",1.39%,-5.45%,-32.37%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,GAME GameCredits,GAME,"$276,208,389",$4.38,63131268,"$5,462,526",0.61%,3.00%,-6.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,MAID MaidSafeCoin,MAID,"$249,503,658",$0.551325,"452,552,412 *","$2,760,711",0.41%,3.31%,31.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
