,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$12,400,771,415",$773.87,16024312,"$60,557,944",0.46%,0.37%,5.28%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,ETH Ethereum,ETH,"$644,685,657",$7.44,86608467,"$8,450,789",-2.23%,-6.17%,-16.51%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$234,887,580",$0.006527,"35,987,750,899 *","$1,167,114",0.02%,-1.00%,-8.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,LTC Litecoin,LTC,"$190,052,370",$3.90,48736229,"$1,908,094",-0.23%,-0.84%,0.02%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,XMR Monero,XMR,"$105,061,339",$7.80,13475446,"$2,491,800",-3.23%,-5.90%,-1.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,ETC Ethereum Classic,ETC,"$66,535,455",$0.768952,86527421,"$556,114",1.28%,-0.74%,-1.21%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DASH Dash,DASH,"$61,121,637",$8.82,6933323,"$889,416",0.44%,-0.59%,-2.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,STEEM Steem,STEEM,"$47,387,620",$0.209031,"226,701,187 *","$133,072",-4.43%,5.02%,15.96%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,REP Augur,REP,"$36,474,366",$3.32,"11,000,000 *","$36,292",-0.86%,-4.01%,-21.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,XEM NEM,XEM,"$32,069,239",$0.003563,"8,999,999,999 *","$14,388",0.11%,3.09%,-3.84%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MAID MaidSafeCoin,MAID,"$27,710,833",$0.061232,"452,552,412 *","$332,654",-3.10%,-13.40%,-12.18%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,WAVES Waves,WAVES,"$23,771,739",$0.237717,"100,000,000 *","$51,360",0.73%,-1.82%,-2.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,DOGE Dogecoin,DOGE,"$23,213,430",$0.000217,107154878637,"$55,311",0.32%,0.11%,-1.20%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,FCT Factom,FCT,"$17,360,813",$1.98,"8,753,219 *","$234,448",-4.98%,-6.59%,-9.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,DGD DigixDAO,DGD,"$16,700,459",$8.35,"2,000,000 *","$13,329",0.14%,6.35%,-3.08%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,LSK Lisk,LSK,"$15,346,979",$0.153470,"100,000,000 *","$67,621",-1.79%,-1.10%,-3.15%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,ICN Iconomi,ICN,"$15,293,118",$0.175783,"87,000,000 *","$49,598",-1.06%,-3.80%,6.88%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
