,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,420,840,510",$240.95,14197150,"$11,508,005",-0.13%,0.75%,1.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$217,270,749",$0.006809,"31,908,551,587 *","$149,015",0.01%,0.09%,7.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$71,989,262",$1.83,39313304,"$1,725,070",0.35%,1.85%,25.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,DASH Dash,DASH,"$15,648,536",$2.90,5395178,"$49,767",-0.37%,0.71%,-0.74%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,BTS BitShares,BTS,"$15,416,222",$0.006137,"2,511,953,117 *","$112,928",-1.28%,2.96%,69.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,XLM Stellar,XLM,"$15,096,535",$0.003121,"4,837,097,406 *","$25,015",0.25%,3.48%,21.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$14,262,196",$0.000143,99537422819,"$239,172",0.03%,4.71%,24.67%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,NXT Nxt,NXT,"$11,946,450",$0.011946,"999,997,096 *","$46,474",-0.89%,0.16%,29.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,BANX  Banx,BANX,"$8,390,076",$1.47,"5,708,331 *","$13,862",-0.15%,0.75%,1.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,MAID  MaidSafeCoin,MAID,"$8,374,910",$0.018506,"452,552,412 *","$1,366",-0.32%,0.08%,-2.05%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,PPC Peercoin,PPC,"$7,732,703",$0.345957,22351649,"$53,501",-0.04%,4.62%,34.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,BCN Bytecoin,BCN,"$4,634,332",$0.000027,173123504484,"$8,928",7.04%,15.98%,3.29%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,NMC Namecoin,NMC,"$3,996,583",$0.344441,11603100,"$10,721",-0.80%,-3.19%,10.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XMR Monero,XMR,"$3,737,636",$0.479603,7793193,"$12,798",-0.22%,1.50%,-13.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,FAIR FairCoin,FAIR,"$3,713,673",$0.071745,"51,761,927 *","$6,857",1.02%,-18.59%,64.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,IFC Infinitecoin,IFC,"$3,146,361",$0.000035,90596269268,"$59,585",-0.37%,-4.13%,23.90%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,YBC YbCoin,YBC,"$2,823,865",$0.941288,"3,000,000 *","$57,343",1.72%,1.95%,0.30%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,BLK BlackCoin,BLK,"$2,800,082",$0.037379,"74,911,471 *","$85,445",0.61%,2.49%,136.57%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,XCP Counterparty,XCP,"$2,601,244",$0.984912,"2,641,094 *",$764,-0.38%,8.28%,13.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,MONA MonaCoin,MONA,"$2,472,906",$0.124246,19903300,"$3,212",-0.43%,3.06%,1.07%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,XPY PayCoin,XPY,"$1,955,551",$0.123197,15873328,"$5,941",0.45%,6.28%,-26.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,UNITY SuperNET,UNITY,"$1,952,361",$2.39,"816,061 *","$3,837",-0.74%,-3.50%,26.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,FC2 FuelCoin,FC2,"$1,829,198",$0.018254,100206032,$593,-0.01%,-6.56%,-6.76%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
