,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$2,889,852,649",$210.34,13739050,"$30,085,130",0.13%,5.63%,-21.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$483,945,758",$0.015622,"30,978,075,200 *","$1,170,726",0.06%,1.70%,-16.93%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$47,586,506",$1.33,35689904,"$1,694,822",0.62%,3.18%,-23.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XPY PayCoin,XPY,"$37,343,700",$3.02,12348134,"$553,262",0.88%,-21.29%,-0.69%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,BTS BitShares,BTS,"$26,258,039",$0.010512,"2,497,973,773 *","$136,171",1.27%,2.97%,-21.10%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,XLM Stellar,XLM,"$16,924,155",$0.004739,"3,571,269,875 *","$54,344",-0.48%,2.78%,-5.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$13,667,185",$0.000140,97580195870,"$302,411",0.84%,3.45%,-12.97%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,MAID MaidSafeCoin,MAID,"$13,308,452",$0.029408,"452,552,412 *","$8,979",-2.12%,4.65%,-34.94%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NXT Nxt,NXT,"$12,587,056",$0.012587,"999,997,096 *","$19,764",0.15%,5.20%,-19.80%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,NSR NuShares,NSR,"$7,508,281",$0.012362,"607,377,563 *","$23,579",1.65%,6.04%,43.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
