,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$7,903,421,902",$631.11,12523050,"$5,277,292",0.11%,-0.76%,-1.24%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,LTC Litecoin,LTC,"$461,985,554",$17.35,26629704,"$5,627,176",0.38%,2.55%,7.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,XRP XRP,XRP,"$111,843,703",$0.014306,"7,817,889,792 *","$82,338",0.42%,-0.50%,-3.26%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,AUR Auroracoin,AUR,"$103,942,111",$9.79,10621801,"$197,752",-1.48%,-47.72%,-64.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,SPA SpainCoin,SPA,"$76,266,010",$3.02,25280120,"$485,103",0.49%,513.53%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,PPC Peercoin,PPC,"$68,199,140",$3.21,21231182,"$64,430",0.14%,-0.33%,-1.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,DOGE Dogecoin,DOGE,"$50,285,326",$0.000826,60853096448,"$776,123",0.41%,-1.74%,-5.16%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,OMNI Omni,OMNI,"$42,309,168",$68.30,"619,478 *","$37,911",0.13%,2.47%,7.56%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,NXT Nxt,NXT,"$32,350,123",$0.032350,"999,997,120 *","$103,778",-3.77%,-14.40%,-30.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,NMC Namecoin,NMC,"$27,649,404",$3.34,8275043,"$88,456",-0.29%,-1.20%,-2.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,XCP Counterparty,XCP,"$14,341,291",$5.41,"2,648,646 *","$60,595",3.34%,9.20%,-10.04%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,PTS BitShares PTS,PTS,"$10,257,147",$6.56,"1,563,564 *","$138,258",2.28%,9.97%,11.73%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,MTC Marinecoin,MTC,"$8,181,806",$1.13,7242624,"$1,076",60.70%,21.26%,?,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
