,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,315,472,110",$228.17,14530750,"$18,406,640",0.43%,-0.98%,-11.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$240,977,193",$0.007552,"31,908,551,587 *","$157,580",0.06%,-2.18%,-9.23%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$142,380,590",$3.39,41944860,"$2,066,021",0.32%,-3.47%,-14.45%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,ETH Ethereum,ETH,"$98,300,028",$1.35,72675645,"$1,589,296",0.62%,-2.22%,-5.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,DASH Dash,DASH,"$15,049,643",$2.64,5706797,"$30,625",0.48%,-1.71%,-11.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,DOGE Dogecoin,DOGE,"$13,868,015",$0.000138,100698001092,"$39,491",-0.14%,0.35%,-6.78%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,BANX Banx,BANX,"$12,387,709",$1.74,"7,136,966 *","$9,679",0.54%,-0.90%,-11.68%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,BCN Bytecoin,BCN,"$10,855,525",$0.000062,175626569071,"$14,392",0.58%,-1.17%,-18.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,XLM Stellar,XLM,"$9,474,042",$0.001959,"4,837,356,606 *","$2,286",0.32%,-2.31%,-9.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,BTS BitShares,BTS,"$8,975,484",$0.003573,"2,511,953,117 *","$53,201",0.15%,-0.57%,-22.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,MAID MaidSafeCoin,MAID,"$8,954,650",$0.019787,"452,552,412 *","$14,525",0.79%,6.45%,-7.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,NXT Nxt,NXT,"$8,482,523",$0.008483,"999,997,096 *","$12,028",0.63%,-1.80%,-12.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,PPC Peercoin,PPC,"$7,653,413",$0.339009,22575834,"$60,542",0.73%,-5.43%,-21.47%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,XMR Monero,XMR,"$4,920,217",$0.544585,9034803,"$31,062",0.76%,-1.38%,-12.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
14,15,NMC Namecoin,NMC,"$4,790,635",$0.390344,12272850,"$24,331",-0.49%,-4.87%,-22.70%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
15,16,XCP Counterparty,XCP,"$2,639,324",$0.999895,"2,639,601 *","$6,544",0.50%,0.69%,-34.83%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
16,17,MONA MonaCoin,MONA,"$2,587,547",$0.117435,22033950,"$2,611",0.11%,1.27%,-2.58%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
17,18,YBC YbCoin,YBC,"$2,296,362",$0.765454,"3,000,000 *","$31,699",2.92%,0.04%,-5.25%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
18,19,TRMB TRMB,TRMB,"$2,286,546",$0.156546,"14,606,180 *","$30,598",0.01%,0.01%,0.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
19,20,BLK BlackCoin,BLK,"$2,071,086",$0.027622,"74,978,557 *","$14,880",0.10%,8.04%,5.99%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
20,21,CLAM Clams,CLAM,"$1,712,241",$1.99,"861,404 *","$27,436",0.41%,-3.23%,-38.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
21,22,START Startcoin,START,"$1,484,066",$0.049297,30104449,"$6,471",0.54%,-9.57%,-26.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
22,23,NSR NuShares,NSR,"$1,445,726",$0.001769,"817,147,333 *","$1,664",0.52%,0.52%,-8.95%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
23,24,UNITY SuperNET,UNITY,"$1,396,145",$1.71,"816,061 *",$865,2.65%,-0.97%,-13.14%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
24,25,BTCD BitcoinDark,BTCD,"$1,329,335",$1.08,1230668,"$2,260",0.55%,8.42%,-14.85%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
25,26,NVC Novacoin,NVC,"$1,201,963",$1.05,1141487,"$4,406",0.24%,-1.48%,-15.55%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
26,27,XDN DigitalNote,XDN,"$1,189,616",$0.000174,6845279189,"$5,610",1.73%,3.13%,-1.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
27,28,GAME GameCredits,GAME,"$1,166,587",$0.023179,50330390,"$1,774",0.10%,-5.75%,-14.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
28,29,GEMZ GetGems,GEMZ,"$1,025,188",$0.011632,"88,135,217 *",$783,0.54%,0.15%,-15.42%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
29,30,IFC Infinitecoin,IFC,"$985,294",$0.000011,90596274910,"$1,199",0.01%,-8.20%,22.22%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
30,31,VTC Vertcoin,VTC,"$951,727",$0.053604,17754650,"$2,381",1.11%,-6.81%,-12.31%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
31,32,SDC ShadowCash,SDC,"$755,927",$0.116490,"6,489,181 *","$4,239",0.54%,0.24%,-8.34%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
32,33,NOTE DNotes,NOTE,"$750,347",$0.007303,102750311,"$1,123",-2.21%,-19.87%,-38.49%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
33,34,XPM Primecoin,XPM,"$726,198",$0.064649,11232928,"$7,656",0.01%,-0.34%,-15.77%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
