,#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d,Unnamed: 10
0,1,BTC Bitcoin,BTC,"$3,616,325,670",$264.20,13688075,"$55,629,084",0.94%,-7.05%,-16.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
1,2,XRP XRP,XRP,"$586,350,663",$0.018928,"30,978,075,200 *","$3,801,006",0.42%,-14.59%,-20.65%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
2,3,LTC Litecoin,LTC,"$69,101,167",$1.96,35315454,"$3,888,140",0.47%,-8.65%,-28.17%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
3,4,XPY PayCoin,XPY,"$53,186,751",$4.31,12327935,"$695,183",3.72%,39.55%,-65.79%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
4,5,BTS BitShares,BTS,"$34,255,564",$0.013713,"2,497,973,773 *","$387,279",0.23%,-8.09%,-15.86%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
5,6,MAID MaidSafeCoin,MAID,"$18,266,243",$0.040363,"452,552,412 *","$6,208",2.46%,-17.98%,-24.46%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
6,7,NXT Nxt,NXT,"$16,068,879",$0.016069,"999,997,096 *","$94,283",0.98%,-9.09%,-3.06%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
7,8,XLM Stellar,XLM,"$15,717,689",$0.004416,"3,559,062,575 *","$137,593",0.76%,-4.90%,-24.66%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
8,9,DOGE Dogecoin,DOGE,"$15,405,093",$0.000158,97289978241,"$379,150",0.17%,-5.86%,-13.72%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
9,10,PPC Peercoin,PPC,"$10,115,664",$0.460061,21987680,"$123,051",-0.33%,-5.93%,-21.60%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
10,11,XCP Counterparty,XCP,"$9,247,940",$3.49,"2,646,575 *","$19,135",0.84%,-2.99%,-17.38%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
11,12,DASH Dash,DASH,"$8,152,158",$1.63,5008126,"$60,683",0.90%,-6.30%,-16.36%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
12,13,NMC Namecoin,NMC,"$6,074,428",$0.571722,10624800,"$49,852",1.41%,-3.45%,-20.39%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
13,14,FC2 FuelCoin,FC2,"$4,138,257",$0.041310,100175116,"$3,279",0.24%,-4.53%,-17.13%,Add to Watchlist Remove from Watchlist Watchlist full! View Chart View Markets View Historical Data
